1	604.5	414.5	2637.0	1	640.1	397.1	2536.0	1
2	610.9	418.4	2647.0	1	629.8	377.4	2551.0	1
3	612.8	417.4	2663.0	1	640.4	391.2	2567.0	1
4	611.1	409.3	2652.0	1	635.2	377.4	2570.0	1
5	610.0	410.9	2660.0	1	626.7	376.4	2584.0	1
6	605.2	408.1	2664.0	1	633.4	378.0	2591.0	1
7	610.3	417.6	2670.0	1	625.9	378.9	2608.0	1
8	603.8	404.5	2663.0	1	629.2	389.1	2615.0	1
9	608.1	406.1	2670.0	1	633.1	386.5	2625.0	1
10	614.1	409.9	2666.0	1	633.7	389.5	2633.0	1
11	609.0	399.9	2661.0	1	624.6	373.5	2643.0	1
12	608.6	402.9	2668.0	1	622.0	374.5	2646.0	1
13	611.7	398.5	2664.0	1	624.9	370.9	2648.0	1
14	614.2	404.7	2672.0	1	629.8	373.7	2649.0	1
15	612.2	403.8	2684.0	1	630.2	373.9	2663.0	1
16	614.4	393.3	2672.0	1	641.7	379.8	2662.0	1
17	621.2	392.1	2683.0	1	640.6	374.9	2663.0	1
18	622.6	389.9	2701.0	1	634.2	367.5	2676.0	1
19	625.7	390.7	2705.0	1	643.9	372.1	2690.0	1
20	627.6	379.2	2711.0	1	640.2	369.7	2703.0	1
21	626.8	378.5	2717.0	1	651.0	368.9	2710.0	1
22	632.5	389.5	2740.0	1	641.2	363.1	2727.0	1
23	627.7	380.0	2743.0	1	642.7	361.8	2732.0	1
24	625.8	371.9	2745.0	1	645.1	367.4	2735.0	1
25	622.7	367.0	2761.0	1	649.1	358.4	2750.0	1
26	624.5	368.7	2766.0	1	651.0	359.0	2765.0	1
27	629.6	365.9	2766.0	1	649.9	357.0	2764.0	1
28	638.5	376.5	2770.0	1	641.1	348.0	2780.0	1
29	629.3	366.4	2757.0	1	641.9	351.0	2784.0	1
30	627.1	362.4	2768.0	1	643.4	356.0	2789.0	1
31	626.0	367.2	2772.0	1	645.8	357.9	2803.0	1
32	628.1	371.0	2771.0	1	645.2	358.7	2807.0	1
33	635.3	376.4	2770.0	1	644.3	354.7	2813.0	1
34	633.4	375.8	2771.0	1	636.6	344.9	2816.0	1
35	629.8	367.1	2769.0	1	636.6	349.5	2814.0	1
36	629.0	365.8	2772.0	1	640.2	354.3	2823.0	1
37	632.1	372.3	2765.0	1	638.5	357.6	2834.0	1
38	622.9	363.5	2781.0	1	636.7	348.9	2830.0	1
39	629.4	378.0	2786.0	1	631.9	345.4	2833.0	1
40	631.0	376.8	2787.0	1	627.5	344.3	2842.0	1
41	632.8	370.8	2777.0	1	636.1	350.6	2845.0	1
42	623.2	369.1	2795.0	1	627.2	337.6	2831.0	1
43	624.1	371.3	2797.0	1	624.1	341.2	2849.0	1
44	623.3	375.8	2803.0	1	628.0	347.3	2848.0	1
45	618.2	372.2	2806.0	1	627.2	343.3	2847.0	1
46	626.0	371.0	2809.0	1	624.9	340.2	2857.0	1
47	627.6	382.9	2807.0	1	631.1	346.0	2855.0	1
48	626.8	384.5	2813.0	1	633.6	345.6	2857.0	1
49	627.6	375.0	2799.0	1	628.9	336.7	2865.0	1
50	619.4	371.3	2809.0	1	630.1	335.4	2854.0	1
51	632.3	384.3	2806.0	1	638.3	345.2	2849.0	1
52	621.7	370.2	2809.0	1	639.9	340.1	2860.0	1
53	619.8	367.8	2794.0	1	644.2	343.5	2847.0	1
54	624.0	371.7	2790.0	1	638.9	335.5	2833.0	1
55	637.5	384.6	2784.0	1	635.1	326.5	2826.0	1
56	631.5	370.9	2773.0	1	642.6	335.6	2825.0	1
57	629.1	365.1	2785.0	1	634.7	325.8	2811.0	1
58	636.2	379.2	2772.0	1	637.2	334.6	2808.0	1
59	637.5	385.0	2785.0	1	642.5	338.2	2824.0	1
60	642.3	387.4	2780.0	1	638.9	336.6	2810.0	1
61	633.4	387.3	2785.0	1	638.9	331.4	2821.0	1
62	628.2	374.0	2792.0	1	636.7	333.4	2812.0	1
63	636.1	390.2	2795.0	1	641.9	337.3	2825.0	1
64	638.1	388.4	2801.0	1	635.4	326.2	2826.0	1
65	632.1	387.7	2809.0	1	628.5	328.1	2844.0	1
66	639.5	381.7	2811.0	1	633.4	331.6	2840.0	1
67	628.5	378.7	2820.0	1	635.3	334.7	2846.0	1
68	633.5	386.6	2824.0	2	642.8	338.5	2865.0	1
69	974.5	187.3	2733.0	2	969.3	136.6	2781.0	1
70	981.0	181.0	2733.0	1	977.6	138.1	2803.0	1
71	982.9	190.6	2727.0	1	974.2	138.4	2789.0	1
72	984.2	191.9	2733.0	1	978.1	135.0	2788.0	1
73	982.5	191.8	2737.0	1	977.3	139.4	2789.0	1
74	982.0	192.1	2734.0	1	975.2	139.0	2790.0	1
75	985.5	193.1	2735.0	1	978.0	138.7	2791.0	1
76	977.2	193.1	2733.0	1	976.9	136.2	2789.0	1
77	978.6	198.0	2719.0	1	976.9	132.7	2779.0	1
78	980.1	193.0	2707.0	1	974.1	133.6	2769.0	1
79	983.9	196.8	2689.0	1	976.3	139.8	2762.0	1
80	987.3	199.5	2693.0	1	978.0	149.5	2750.0	1
81	990.9	199.4	2684.0	1	976.7	150.8	2753.0	1
82	992.6	206.4	2666.0	1	980.3	156.2	2738.0	1
83	899.5	159.1	2656.0	1	883.9	97.7	2702.0	1
84	901.2	165.7	2647.0	1	880.3	99.5	2691.0	1
85	902.8	166.4	2638.0	1	881.3	106.0	2678.0	1
86	906.9	164.2	2612.0	1	883.3	110.5	2661.0	1
87	899.5	156.7	2603.0	1	879.5	112.3	2648.0	1
88	898.8	156.9	2587.0	1	881.0	105.7	2628.0	1
89	898.5	158.8	2564.0	1	880.7	110.8	2606.0	1
90	905.2	166.3	2548.0	1	875.0	114.8	2592.0	1
91	908.7	166.0	2518.0	1	886.8	120.1	2564.0	1
92	914.8	181.2	2513.0	1	883.2	132.3	2554.0	1
93	915.4	181.9	2492.0	1	889.7	134.3	2533.0	1
94	921.7	183.9	2450.0	1	891.5	137.3	2510.0	1
95	915.2	183.0	2442.0	1	885.6	131.6	2481.0	1
96	918.4	182.8	2410.0	1	887.6	137.2	2448.0	1
97	924.5	186.4	2368.0	1	896.6	145.3	2426.0	1
98	669.5	168.4	2359.0	2	632.5	140.0	2382.0	1
99	597.8	196.2	2340.0	1	564.8	143.9	2335.0	1
100	599.7	201.7	2320.0	1	572.5	142.9	2311.0	1
101	602.3	202.7	2301.0	1	571.4	149.3	2313.0	1
