1	606.1	486.4	974.0	1	596.1	501.7	1186.0	1
2	603.9	490.1	976.0	1	596.3	508.5	1179.0	1
3	606.6	492.0	968.0	1	598.2	507.3	1174.0	1
4	607.2	498.4	972.0	1	601.2	507.6	1167.0	1
5	608.0	499.6	969.0	1	602.4	508.0	1163.0	1
6	612.3	498.9	960.0	1	602.3	505.8	1167.0	1
7	613.2	497.6	958.0	1	604.1	500.2	1166.0	1
8	614.2	495.7	952.0	1	605.3	497.0	1161.0	1
9	615.8	492.5	939.0	1	613.2	496.6	1159.0	1
10	617.1	491.8	931.0	1	613.5	497.2	1154.0	1
11	621.9	490.0	925.0	1	620.3	494.3	1148.0	1
12	620.7	490.0	920.0	1	617.0	492.4	1141.0	1
13	622.1	482.6	912.0	1	627.9	495.9	1143.0	1
14	626.8	477.9	911.0	1	627.7	494.2	1134.0	1
15	630.5	470.9	900.0	1	630.6	496.4	1133.0	1
16	537.8	515.7	892.0	2	528.8	545.1	1119.0	1
17	514.9	585.1	882.0	1	508.2	605.5	1118.0	1
18	521.5	571.7	897.0	2	484.9	618.6	1110.0	1
19	0	0	0.0	0	0	0	0.0	0
20	0	0	0.0	0	0	0	0.0	0
21	0	0	0.0	0	0	0	0.0	0
22	0	0	0.0	0	0	0	0.0	0
23	0	0	0.0	0	0	0	0.0	0
24	0	0	0.0	0	0	0	0.0	0
25	0	0	0.0	0	0	0	0.0	0
26	0	0	0.0	0	0	0	0.0	0
27	0	0	0.0	0	0	0	0.0	0
28	0	0	0.0	0	0	0	0.0	0
29	545.6	805.7	884.0	0	0	0	0.0	0
30	553.0	771.0	922.0	1	0	0	0.0	0
31	561.4	751.8	947.0	1	0	0	0.0	0
32	571.4	738.8	968.0	1	0	0	0.0	0
33	578.0	720.3	990.0	1	581.1	721.1	1219.0	1
34	574.9	706.9	1001.0	1	579.5	710.2	1223.0	1
35	577.5	697.8	1022.0	1	574.9	712.6	1236.0	1
36	584.4	690.0	1046.0	1	575.1	706.8	1250.0	1
37	584.6	686.1	1056.0	1	576.4	704.7	1261.0	1
38	528.2	662.3	1062.0	2	533.2	676.1	1280.0	1
39	511.5	639.9	1055.0	1	514.3	658.8	1281.0	1
40	513.3	634.9	1069.0	1	513.6	658.1	1274.0	1
41	515.7	626.0	1070.0	1	513.6	658.1	1271.0	1
42	515.0	619.1	1057.0	1	516.4	663.9	1247.0	1
43	514.9	615.4	1039.0	1	520.0	682.3	1239.0	1
44	517.6	620.4	1013.0	1	522.2	677.6	1219.0	1
