1	656.6	511.3	1761.0	1	648.4	480.1	1393.0	1
2	653.0	510.2	1767.0	1	651.2	478.5	1400.0	1
3	652.0	508.5	1783.0	1	655.5	475.1	1408.0	1
4	658.9	507.9	1794.0	1	651.1	476.9	1412.0	1
5	653.6	513.5	1811.0	1	648.7	480.2	1419.0	1
6	652.0	510.9	1815.0	1	653.0	476.8	1427.0	1
7	649.5	511.2	1831.0	1	652.6	479.7	1434.0	1
8	676.4	503.4	1829.0	2	664.7	475.1	1441.0	1
9	741.9	456.9	1839.0	1	721.5	428.2	1449.0	1
10	742.8	454.6	1837.0	1	728.7	424.9	1451.0	1
11	757.3	450.5	1853.0	1	731.4	424.4	1456.0	1
12	757.1	449.6	1847.0	1	734.2	426.6	1459.0	1
13	757.1	449.1	1854.0	1	736.0	425.5	1456.0	1
14	766.6	450.7	1843.0	1	735.8	421.7	1452.0	1
15	761.8	452.2	1846.0	1	740.6	420.6	1447.0	1
16	762.2	450.0	1843.0	1	744.2	420.9	1449.0	1
17	771.4	449.6	1841.0	1	746.0	419.9	1440.0	1
18	775.7	446.7	1841.0	1	752.8	418.5	1439.0	1
19	773.7	447.1	1842.0	1	753.3	417.1	1437.0	1
20	779.9	447.3	1843.0	1	756.6	416.6	1436.0	1
21	770.1	447.6	1844.0	1	762.8	416.2	1439.0	1
22	770.2	443.6	1847.0	1	760.8	414.4	1439.0	1
23	772.2	443.8	1851.0	1	761.6	413.2	1442.0	1
24	770.5	442.3	1850.0	1	760.3	414.9	1439.0	1
25	766.2	441.3	1842.0	1	762.3	418.4	1439.0	1
26	761.7	436.6	1829.0	1	766.4	420.5	1434.0	1
27	755.9	436.6	1829.0	1	764.0	413.1	1430.0	1
28	757.1	437.6	1817.0	1	759.7	415.5	1425.0	1
29	759.5	436.4	1815.0	1	759.3	416.6	1422.0	1
30	765.0	439.1	1814.0	1	756.6	419.7	1418.0	1
31	768.7	439.1	1807.0	1	760.4	418.3	1417.0	1
32	770.8	436.3	1806.0	1	759.7	417.5	1417.0	1
33	769.0	434.4	1807.0	1	756.3	414.1	1420.0	1
34	718.3	395.7	1801.0	1	712.7	378.3	1410.0	1
35	714.9	404.7	1791.0	1	706.0	375.0	1410.0	1
36	713.3	400.6	1796.0	1	702.8	371.2	1413.0	1
37	721.7	399.0	1799.0	1	703.2	374.7	1420.0	1
38	722.9	408.1	1807.0	1	702.7	374.2	1423.0	1
39	725.2	404.7	1809.0	1	701.2	376.2	1426.0	1
40	719.5	400.4	1797.0	1	699.0	372.8	1426.0	1
41	720.8	396.3	1797.0	1	699.7	372.2	1429.0	1
42	719.3	397.6	1802.0	1	700.8	372.7	1434.0	1
43	718.2	394.0	1810.0	1	698.8	369.7	1428.0	1
44	707.7	393.3	1809.0	1	697.3	364.3	1427.0	1
45	701.9	393.0	1814.0	1	697.8	363.1	1428.0	1
46	708.4	395.2	1824.0	1	700.5	366.7	1433.0	1
47	705.6	394.1	1829.0	1	698.3	366.6	1438.0	1
48	703.9	394.9	1830.0	1	699.1	364.4	1441.0	1
49	702.0	398.9	1840.0	1	699.6	365.1	1447.0	1
50	770.5	411.6	1845.0	2	756.2	379.0	1456.0	1
51	798.8	408.9	1846.0	1	779.9	380.5	1467.0	1
52	792.2	409.6	1848.0	1	785.5	375.6	1466.0	1
53	789.5	398.3	1861.0	1	786.7	373.6	1477.0	1
54	785.2	402.4	1867.0	1	781.4	375.6	1485.0	1
55	776.6	400.4	1870.0	1	773.7	374.9	1492.0	1
56	781.1	399.7	1875.0	1	772.8	374.1	1503.0	1
57	779.0	396.7	1869.0	1	772.5	376.4	1505.0	1
58	776.3	406.1	1888.0	1	768.6	379.6	1506.0	1
59	781.7	407.0	1880.0	1	777.9	385.2	1509.0	1
60	785.4	407.7	1881.0	1	776.1	388.1	1509.0	1
61	779.2	410.9	1878.0	1	771.7	392.5	1511.0	1
62	778.6	412.0	1884.0	1	772.7	394.6	1512.0	1
63	774.5	414.6	1887.0	1	770.6	396.3	1509.0	1
64	769.9	413.3	1892.0	1	768.7	398.0	1503.0	1
65	765.6	410.5	1901.0	1	767.1	387.6	1498.0	1
66	764.3	406.2	1892.0	1	765.6	387.0	1495.0	1
67	767.5	405.7	1886.0	1	768.9	387.9	1488.0	1
68	763.1	417.0	1873.0	1	770.7	391.7	1478.0	1
69	765.7	420.4	1853.0	1	772.6	396.5	1469.0	1
70	766.4	417.3	1844.0	1	771.5	395.0	1458.0	1
71	764.9	418.2	1827.0	1	775.3	395.3	1446.0	1
72	770.3	418.0	1813.0	1	774.3	395.4	1441.0	1
73	759.0	420.1	1804.0	2	761.1	395.0	1440.0	1
74	722.5	398.6	1791.0	1	727.6	379.6	1430.0	1
75	702.9	401.4	1781.0	1	719.5	380.9	1431.0	1
76	699.0	400.8	1781.0	1	716.8	381.4	1440.0	1
77	695.6	399.1	1774.0	1	716.1	375.8	1429.0	1
78	703.3	400.2	1766.0	1	720.3	381.2	1429.0	1
79	701.6	410.1	1766.0	1	719.5	383.2	1431.0	1
80	698.2	410.6	1767.0	1	717.9	386.2	1431.0	1
81	702.7	418.0	1762.0	1	719.7	392.9	1440.0	1
82	705.6	423.1	1764.0	1	718.7	396.2	1434.0	1
83	700.7	413.5	1757.0	1	716.2	394.2	1433.0	1
84	697.9	415.7	1755.0	1	711.1	391.0	1435.0	1
85	698.2	415.2	1754.0	1	709.7	391.2	1435.0	1
86	698.7	412.5	1754.0	1	709.7	388.9	1435.0	1
87	697.5	412.5	1754.0	1	708.2	389.3	1437.0	1
88	694.6	413.8	1757.0	1	705.8	388.5	1440.0	1
89	699.8	412.3	1751.0	1	703.5	387.9	1445.0	1
90	699.8	411.3	1750.0	1	700.8	388.3	1450.0	1
91	705.9	415.1	1752.0	1	699.1	394.0	1460.0	1
92	706.3	417.4	1752.0	1	697.8	392.0	1465.0	1
93	698.1	414.4	1769.0	1	696.1	386.5	1476.0	1
94	697.7	411.1	1775.0	1	696.2	387.4	1477.0	1
95	610.4	426.9	1789.0	2	616.5	390.8	1486.0	1
96	621.1	421.1	1792.0	1	637.2	392.1	1481.0	1
97	618.4	428.5	1811.0	1	633.7	397.4	1502.0	1
98	616.9	426.1	1814.0	1	628.9	394.5	1508.0	1
99	620.2	423.6	1825.0	1	621.2	393.9	1510.0	1
100	616.9	422.8	1834.0	1	624.4	398.9	1522.0	1
101	614.9	423.5	1839.0	1	625.5	399.4	1531.0	1
102	618.6	425.1	1845.0	1	625.5	395.0	1534.0	1
103	616.3	422.1	1852.0	1	627.3	391.9	1543.0	1
104	611.1	421.2	1853.0	1	628.7	393.4	1552.0	1
105	612.8	422.1	1852.0	1	628.3	396.5	1556.0	1
106	611.5	419.8	1854.0	1	631.1	398.6	1552.0	1
107	613.6	421.6	1854.0	1	631.6	398.9	1557.0	1
108	613.4	420.9	1860.0	1	630.1	398.9	1556.0	1
109	611.6	420.0	1868.0	1	627.4	404.0	1563.0	1
110	612.6	416.8	1867.0	1	624.1	401.6	1563.0	1
111	615.3	418.6	1873.0	1	623.6	404.2	1564.0	1
112	614.4	419.0	1878.0	1	625.4	404.0	1567.0	1
113	615.5	421.4	1881.0	2	625.1	404.6	1570.0	1
114	721.8	412.9	1890.0	1	724.9	385.5	1571.0	1
115	727.2	416.3	1886.0	1	726.5	388.6	1570.0	1
116	730.3	416.0	1883.0	1	731.8	390.9	1584.0	1
117	733.6	417.6	1880.0	1	732.0	396.6	1590.0	1
118	727.2	416.4	1886.0	1	735.3	392.0	1595.0	1
119	728.1	417.5	1889.0	1	736.5	392.9	1601.0	1
120	722.6	417.0	1891.0	1	734.4	397.6	1606.0	1
121	731.7	413.9	1901.0	1	739.1	399.0	1611.0	1
122	730.7	415.1	1905.0	1	739.7	400.2	1613.0	1
123	723.8	411.9	1917.0	1	737.1	397.6	1619.0	1
124	728.5	413.3	1928.0	1	737.6	399.8	1630.0	1
125	726.9	409.8	1940.0	1	739.8	397.5	1635.0	1
126	725.8	412.7	1948.0	1	740.6	400.8	1646.0	1
127	732.3	410.0	1959.0	1	736.1	401.5	1647.0	1
128	728.0	407.9	1964.0	1	734.8	398.1	1656.0	1
129	733.8	406.2	1977.0	1	740.7	401.9	1658.0	1
130	735.2	403.3	1985.0	1	741.4	399.9	1653.0	1
131	739.7	403.0	1986.0	1	745.6	397.1	1658.0	1
132	737.2	403.2	2003.0	1	747.3	399.1	1665.0	1
133	738.8	405.3	2006.0	1	748.8	399.9	1664.0	1
134	740.7	402.5	2015.0	1	751.8	397.6	1665.0	1
135	740.8	402.1	2021.0	1	750.4	397.4	1659.0	1
136	744.5	401.7	2032.0	1	743.1	397.6	1659.0	1
137	740.1	398.5	2031.0	1	746.9	397.5	1660.0	1
138	740.3	399.7	2036.0	1	748.9	395.9	1661.0	1
139	746.6	399.2	2037.0	1	748.5	394.1	1660.0	1
140	736.6	396.5	2040.0	1	748.6	399.9	1670.0	1
141	736.0	397.9	2043.0	1	750.1	396.1	1659.0	1
142	744.9	393.7	2048.0	1	749.2	391.1	1669.0	1
143	944.2	368.3	2050.0	2	930.7	378.0	1678.0	1
144	1020.9	356.6	2022.0	1	1007.2	347.1	1674.0	1
145	1031.4	359.3	2024.0	1	1015.3	349.6	1668.0	1
146	1031.8	357.9	2032.0	1	1018.7	352.9	1672.0	1
147	1031.9	359.5	2029.0	1	1019.4	352.3	1668.0	1
148	1028.8	356.8	2032.0	1	1019.4	348.8	1675.0	1
149	1031.6	363.3	2034.0	1	1016.1	353.2	1676.0	1
